User ID,Age,Gender,Location,Diet Type,Diet Duration (years),Reason for Diet,Dietary Transition,Favorite Cuisine,Cooking Skill,Exercise Habits,Favorite Activity,Alcohol Consumption,Smoking Habits,Education Level,Occupation,Income Level,Relationship History,Children,Pets,Travel Preference,Music Taste,Movie Preference,Reading Habits,Online Activity,App Usage Frequency,Event Attendance,Referral Source,Account Duration,Profile Completeness,Response Rate,Safety Concerns,Matched
4625,41,Male,Philadelphia,Raw Vegan,13,Environmental,Gradual,Asian,1,Weekly,Hiking,Regularly,Regularly,Master's,Entrepreneur,Low,0,No,Yes,Rarely Travel,Rock,Comedy,5,5,Weekly,Never,Online Ad,14,63,Rarely,No,No
4626,24,Female,Philadelphia,Raw Vegan,8,Religious,Overnight,Asian,3,Weekly,Hiking,Regularly,Never,PhD,Entrepreneur,High,2,No,Yes,Adventurous,Rock,Action,7,5,Monthly,Never,Online Ad,19,80,Rarely,No,No
4627,50,Male,San Diego,Pescatarian,12,Ethical,Overnight,Indian,9,Weekly,Hiking,Socially,Never,Master's,Engineer,Low,3,No,No,Relaxing,Classical,Documentary,15,8,Daily,Rarely,Friends,15,84,Rarely,No,No
4628,25,Male,San Antonio,Vegan,11,Ethical,Gradual,Asian,7,Daily,Yoga,Socially,Never,Bachelor's,Entrepreneur,Low,0,No,Yes,Adventurous,Pop,Comedy,12,1,Monthly,Never,Online Ad,6,82,Often,No,Yes
4629,20,Male,Houston,Vegetarian,18,Ethical,In Phases,Mediterranean,10,Daily,Yoga,Never,Socially,High School,Artist,Low,0,No,No,Rarely Travel,Pop,Romance,17,3,Monthly,Rarely,Friends,22,66,Often,Yes,Yes
4630,39,Female,Philadelphia,Pescatarian,10,Ethical,Gradual,Western,9,Daily,Hiking,Never,Regularly,PhD,Teacher,Low,2,No,Yes,Cultural,Rock,Action,13,7,Weekly,Rarely,Social Media,24,77,Often,No,No
4631,48,Female,San Jose,Vegan,18,Health,In Phases,Asian,9,Weekly,Music,Regularly,Socially,Bachelor's,Teacher,Low,2,Yes,No,Relaxing,Rock,Documentary,3,2,Monthly,Often,Online Ad,13,86,Always,No,No
4632,31,Female,Los Angeles,Vegetarian,8,Environmental,Gradual,Asian,4,Weekly,Yoga,Regularly,Never,High School,Engineer,High,5,No,Yes,Adventurous,Jazz,Comedy,11,10,Monthly,Often,Online Ad,4,89,Always,No,Yes
4633,31,Female,New York,Vegan,9,Ethical,Gradual,Indian,2,Daily,Reading,Regularly,Regularly,Bachelor's,Artist,High,0,No,No,Adventurous,Rock,Comedy,14,3,Daily,Never,Social Media,4,62,Often,No,No
4634,46,Male,Philadelphia,Pescatarian,4,Ethical,Overnight,Mediterranean,3,Rarely,Hiking,Regularly,Socially,Master's,Teacher,High,3,No,Yes,Relaxing,Classical,Romance,6,1,Monthly,Rarely,Social Media,11,50,Rarely,No,No
4635,21,Female,San Diego,Vegan,8,Health,Gradual,Mediterranean,5,Daily,Reading,Never,Socially,High School,Doctor,High,1,No,Yes,Relaxing,Pop,Romance,9,3,Daily,Often,Online Ad,3,86,Often,No,No
4636,50,Female,San Diego,Raw Vegan,9,Ethical,Gradual,Mediterranean,4,Daily,Yoga,Socially,Never,Master's,Artist,Middle,0,Yes,No,Relaxing,Pop,Romance,18,6,Monthly,Never,Friends,24,51,Rarely,No,No
4637,31,Male,San Antonio,Raw Vegan,20,Health,In Phases,Mediterranean,3,Daily,Reading,Socially,Never,Bachelor's,Doctor,Middle,2,Yes,No,Rarely Travel,Jazz,Comedy,13,8,Daily,Never,Friends,23,54,Always,No,No
4638,18,Male,San Jose,Raw Vegan,19,Environmental,Overnight,Mediterranean,4,Weekly,Music,Never,Regularly,PhD,Entrepreneur,Low,1,Yes,No,Cultural,Jazz,Documentary,6,3,Monthly,Never,Online Ad,19,63,Always,Yes,No
4639,46,Male,Philadelphia,Vegetarian,20,Ethical,Overnight,Asian,1,Daily,Hiking,Never,Never,Bachelor's,Entrepreneur,Middle,5,No,Yes,Relaxing,Rock,Documentary,15,7,Monthly,Rarely,Friends,21,78,Often,No,No
4640,38,Female,Phoenix,Raw Vegan,18,Ethical,In Phases,Indian,2,Daily,Music,Never,Regularly,Bachelor's,Entrepreneur,Low,5,No,Yes,Adventurous,Rock,Romance,4,9,Daily,Rarely,Online Ad,18,73,Rarely,No,Yes
4641,38,Male,San Jose,Raw Vegan,4,Environmental,Overnight,Western,3,Weekly,Hiking,Socially,Never,High School,Teacher,Middle,5,Yes,No,Cultural,Classical,Comedy,10,3,Weekly,Never,Social Media,21,86,Rarely,No,No
4642,41,Female,Los Angeles,Raw Vegan,12,Health,In Phases,Indian,9,Daily,Reading,Regularly,Socially,PhD,Entrepreneur,Low,5,Yes,Yes,Adventurous,Jazz,Documentary,13,1,Weekly,Rarely,Online Ad,1,90,Often,No,No
4643,35,Female,New York,Vegan,9,Ethical,In Phases,Western,9,Weekly,Hiking,Regularly,Socially,High School,Entrepreneur,Middle,2,Yes,No,Cultural,Pop,Comedy,16,7,Monthly,Never,Friends,13,92,Rarely,No,No
4644,25,Male,Chicago,Vegetarian,14,Religious,Gradual,Asian,6,Daily,Music,Regularly,Socially,Master's,Artist,Middle,1,Yes,No,Relaxing,Classical,Documentary,10,7,Weekly,Rarely,Social Media,1,70,Always,Yes,Yes
4645,46,Male,New York,Raw Vegan,14,Environmental,Overnight,Western,1,Weekly,Reading,Never,Never,Bachelor's,Entrepreneur,High,3,No,Yes,Adventurous,Pop,Documentary,11,2,Daily,Often,Friends,4,60,Rarely,Yes,No
4646,28,Male,Chicago,Raw Vegan,3,Religious,Overnight,Indian,10,Daily,Yoga,Socially,Never,Bachelor's,Artist,High,4,No,No,Relaxing,Jazz,Comedy,10,7,Monthly,Rarely,Friends,7,91,Always,No,No
4647,19,Female,Dallas,Pescatarian,15,Health,Gradual,Mediterranean,8,Daily,Music,Regularly,Socially,High School,Entrepreneur,High,3,Yes,No,Relaxing,Classical,Romance,16,2,Weekly,Often,Online Ad,16,79,Rarely,No,No
4648,31,Male,Los Angeles,Pescatarian,6,Religious,Gradual,Indian,2,Rarely,Music,Never,Regularly,High School,Artist,Middle,5,No,No,Adventurous,Classical,Comedy,17,9,Monthly,Rarely,Online Ad,18,50,Often,No,No
4649,31,Female,San Diego,Vegetarian,19,Health,Overnight,Mediterranean,8,Rarely,Yoga,Socially,Never,Master's,Engineer,Low,3,Yes,No,Adventurous,Rock,Romance,4,3,Daily,Often,Friends,1,83,Always,No,No
4650,29,Male,Philadelphia,Vegan,18,Religious,In Phases,Asian,7,Weekly,Hiking,Never,Never,Master's,Engineer,Low,1,No,Yes,Relaxing,Rock,Comedy,1,6,Weekly,Often,Online Ad,24,50,Rarely,No,No
4651,21,Female,New York,Vegetarian,15,Environmental,Gradual,Mediterranean,1,Weekly,Yoga,Socially,Never,Bachelor's,Engineer,Low,2,Yes,No,Relaxing,Jazz,Romance,14,9,Monthly,Rarely,Friends,6,69,Always,No,No
4652,25,Female,New York,Vegetarian,2,Health,In Phases,Mediterranean,4,Rarely,Yoga,Socially,Socially,PhD,Artist,Low,3,Yes,No,Cultural,Pop,Comedy,20,7,Monthly,Often,Friends,21,94,Rarely,No,Yes
4653,46,Female,San Jose,Vegan,3,Ethical,Gradual,Mediterranean,8,Rarely,Reading,Never,Socially,High School,Engineer,Low,4,No,No,Adventurous,Pop,Action,14,5,Monthly,Never,Friends,23,76,Always,No,Yes
4654,36,Female,New York,Pescatarian,11,Environmental,In Phases,Mediterranean,5,Daily,Yoga,Socially,Socially,Bachelor's,Artist,High,3,Yes,No,Adventurous,Pop,Action,8,6,Weekly,Never,Social Media,7,86,Often,No,Yes
4655,43,Female,Houston,Raw Vegan,1,Health,Overnight,Asian,8,Daily,Yoga,Regularly,Never,PhD,Artist,High,0,Yes,No,Cultural,Jazz,Comedy,10,4,Daily,Often,Online Ad,8,91,Rarely,No,No
4656,29,Female,Dallas,Raw Vegan,20,Environmental,Overnight,Indian,8,Rarely,Music,Socially,Never,PhD,Engineer,Low,1,No,No,Rarely Travel,Jazz,Action,7,8,Monthly,Rarely,Friends,6,80,Always,No,No
4657,33,Male,Philadelphia,Vegan,9,Religious,Gradual,Asian,4,Rarely,Hiking,Never,Never,High School,Teacher,Low,4,No,Yes,Adventurous,Pop,Documentary,18,2,Weekly,Often,Online Ad,1,55,Rarely,Yes,Yes
4658,23,Female,San Diego,Raw Vegan,14,Ethical,Gradual,Western,10,Rarely,Music,Never,Socially,High School,Doctor,Low,3,Yes,No,Relaxing,Pop,Comedy,10,10,Weekly,Often,Online Ad,24,63,Often,No,Yes
4659,50,Female,Chicago,Pescatarian,15,Religious,Gradual,Asian,4,Rarely,Yoga,Never,Never,Master's,Engineer,High,1,Yes,No,Adventurous,Rock,Comedy,13,5,Monthly,Rarely,Online Ad,9,51,Always,No,No
4660,22,Male,Los Angeles,Pescatarian,20,Ethical,Overnight,Asian,7,Daily,Music,Never,Never,PhD,Doctor,Low,4,No,Yes,Rarely Travel,Rock,Documentary,3,1,Monthly,Never,Social Media,7,89,Rarely,No,No
4661,41,Female,San Jose,Vegan,12,Ethical,Gradual,Asian,6,Rarely,Reading,Socially,Socially,Bachelor's,Doctor,Low,5,No,No,Relaxing,Rock,Romance,8,10,Weekly,Rarely,Online Ad,17,95,Often,No,Yes
4662,27,Female,Philadelphia,Vegan,5,Environmental,Gradual,Asian,7,Weekly,Music,Never,Socially,Master's,Artist,High,5,Yes,Yes,Relaxing,Pop,Comedy,16,1,Weekly,Often,Social Media,11,64,Often,Yes,Yes
4663,41,Male,San Diego,Vegan,1,Ethical,In Phases,Indian,1,Daily,Yoga,Never,Socially,PhD,Engineer,Low,3,No,No,Relaxing,Jazz,Documentary,15,8,Monthly,Never,Friends,17,97,Always,No,No
4664,36,Female,Houston,Vegan,18,Religious,Gradual,Mediterranean,3,Weekly,Yoga,Regularly,Regularly,High School,Engineer,Low,5,Yes,Yes,Relaxing,Classical,Action,9,8,Daily,Rarely,Online Ad,11,66,Often,No,No
4665,24,Male,Houston,Vegan,9,Religious,In Phases,Indian,2,Daily,Hiking,Never,Socially,High School,Entrepreneur,Middle,2,No,No,Cultural,Pop,Comedy,11,1,Monthly,Rarely,Online Ad,16,79,Rarely,No,Yes
4666,45,Female,Los Angeles,Vegetarian,11,Religious,In Phases,Mediterranean,7,Daily,Yoga,Socially,Regularly,High School,Doctor,Low,4,Yes,Yes,Rarely Travel,Pop,Romance,6,8,Weekly,Often,Social Media,8,94,Often,No,No
4667,24,Female,New York,Pescatarian,7,Health,Overnight,Mediterranean,8,Rarely,Music,Regularly,Socially,High School,Artist,Middle,2,No,Yes,Relaxing,Pop,Documentary,1,5,Monthly,Often,Online Ad,3,73,Always,No,No
4668,31,Female,New York,Vegan,9,Ethical,Overnight,Asian,3,Rarely,Music,Never,Socially,Master's,Doctor,High,0,No,No,Relaxing,Jazz,Comedy,3,3,Daily,Rarely,Online Ad,3,61,Rarely,No,No
4669,50,Female,Phoenix,Vegan,12,Health,Gradual,Indian,7,Daily,Yoga,Regularly,Regularly,Master's,Teacher,Middle,4,No,No,Relaxing,Classical,Documentary,14,6,Monthly,Rarely,Friends,3,80,Often,Yes,No
4670,37,Male,New York,Vegetarian,20,Environmental,Gradual,Western,3,Weekly,Hiking,Never,Regularly,Bachelor's,Artist,High,2,No,No,Cultural,Pop,Comedy,16,7,Daily,Never,Social Media,21,66,Rarely,No,No
4671,18,Male,Phoenix,Vegan,2,Ethical,Overnight,Asian,3,Weekly,Hiking,Regularly,Socially,High School,Doctor,Middle,0,No,No,Adventurous,Jazz,Comedy,20,3,Weekly,Rarely,Friends,18,57,Rarely,No,No
4672,25,Male,San Jose,Raw Vegan,16,Ethical,Gradual,Asian,6,Daily,Music,Never,Regularly,High School,Teacher,Middle,0,No,No,Rarely Travel,Classical,Action,20,7,Monthly,Never,Social Media,15,95,Rarely,No,No
4673,33,Female,San Jose,Pescatarian,1,Religious,In Phases,Indian,10,Weekly,Hiking,Never,Never,Bachelor's,Engineer,High,0,Yes,Yes,Rarely Travel,Jazz,Romance,6,9,Daily,Rarely,Social Media,11,84,Rarely,No,No
4674,36,Female,Chicago,Pescatarian,6,Ethical,In Phases,Asian,2,Daily,Reading,Socially,Never,High School,Teacher,High,2,Yes,Yes,Adventurous,Classical,Romance,1,10,Daily,Often,Social Media,11,50,Often,No,Yes
4675,49,Female,Phoenix,Pescatarian,3,Ethical,In Phases,Asian,7,Daily,Yoga,Socially,Regularly,Master's,Teacher,Low,5,Yes,Yes,Adventurous,Jazz,Romance,10,2,Monthly,Never,Social Media,16,97,Rarely,No,No
4676,43,Male,Houston,Raw Vegan,14,Ethical,Overnight,Mediterranean,10,Daily,Music,Never,Regularly,Master's,Engineer,High,5,No,Yes,Relaxing,Classical,Comedy,17,8,Monthly,Often,Social Media,24,72,Often,No,Yes
4677,45,Female,Philadelphia,Vegan,8,Religious,Overnight,Western,3,Rarely,Reading,Socially,Regularly,High School,Doctor,Middle,4,Yes,No,Cultural,Pop,Comedy,8,1,Weekly,Rarely,Friends,15,59,Always,No,No
4678,22,Male,Phoenix,Raw Vegan,15,Ethical,Gradual,Western,4,Rarely,Yoga,Never,Regularly,PhD,Teacher,High,0,No,No,Rarely Travel,Jazz,Documentary,8,4,Daily,Often,Friends,1,82,Rarely,No,No
4679,37,Female,Philadelphia,Pescatarian,9,Religious,Overnight,Mediterranean,10,Rarely,Hiking,Socially,Never,PhD,Engineer,Low,1,No,No,Relaxing,Jazz,Action,2,3,Daily,Often,Social Media,10,97,Often,No,No
4680,35,Male,San Jose,Vegetarian,12,Ethical,In Phases,Western,8,Rarely,Music,Regularly,Socially,Bachelor's,Entrepreneur,High,3,No,No,Adventurous,Pop,Action,5,4,Weekly,Often,Online Ad,19,77,Rarely,No,No
4681,41,Female,Philadelphia,Vegan,8,Ethical,Overnight,Mediterranean,5,Rarely,Yoga,Socially,Socially,Master's,Engineer,High,3,No,Yes,Rarely Travel,Pop,Romance,11,3,Weekly,Often,Social Media,14,56,Often,Yes,No
4682,35,Female,Phoenix,Raw Vegan,16,Ethical,Gradual,Mediterranean,8,Rarely,Hiking,Socially,Socially,High School,Artist,Low,0,Yes,Yes,Rarely Travel,Rock,Action,1,10,Weekly,Never,Social Media,2,96,Rarely,No,No
4683,44,Female,Houston,Vegetarian,1,Religious,Gradual,Indian,8,Weekly,Music,Never,Regularly,Master's,Doctor,Low,3,Yes,Yes,Relaxing,Classical,Action,6,1,Weekly,Rarely,Online Ad,23,68,Always,No,No
4684,48,Female,Chicago,Vegan,15,Environmental,In Phases,Asian,7,Rarely,Yoga,Never,Never,High School,Entrepreneur,High,5,Yes,Yes,Cultural,Pop,Comedy,12,2,Weekly,Often,Social Media,17,85,Rarely,No,Yes
4685,20,Male,Philadelphia,Pescatarian,5,Environmental,In Phases,Asian,8,Daily,Yoga,Regularly,Regularly,High School,Doctor,Middle,4,Yes,No,Adventurous,Classical,Documentary,12,3,Daily,Often,Social Media,6,60,Always,No,No
4686,46,Male,New York,Raw Vegan,15,Environmental,In Phases,Indian,2,Daily,Hiking,Socially,Socially,Bachelor's,Engineer,High,3,No,Yes,Adventurous,Pop,Action,16,3,Weekly,Often,Friends,7,68,Rarely,No,No
4687,24,Female,Chicago,Raw Vegan,4,Ethical,Gradual,Mediterranean,5,Rarely,Reading,Never,Socially,High School,Entrepreneur,Low,0,No,Yes,Relaxing,Classical,Romance,4,10,Monthly,Rarely,Online Ad,6,65,Often,No,No
4688,39,Female,Los Angeles,Vegetarian,13,Health,In Phases,Indian,10,Weekly,Yoga,Never,Regularly,High School,Doctor,High,0,Yes,Yes,Relaxing,Jazz,Documentary,19,1,Daily,Often,Social Media,15,70,Always,No,No
4689,36,Female,San Diego,Vegan,5,Health,Gradual,Asian,4,Rarely,Yoga,Regularly,Never,PhD,Entrepreneur,Low,3,No,No,Cultural,Jazz,Comedy,9,3,Monthly,Often,Social Media,23,92,Often,No,No
4690,42,Male,San Antonio,Vegetarian,13,Environmental,Overnight,Asian,8,Weekly,Hiking,Socially,Socially,High School,Teacher,High,2,Yes,No,Adventurous,Jazz,Documentary,8,2,Monthly,Often,Friends,13,80,Rarely,No,Yes
4691,34,Male,Phoenix,Vegan,14,Religious,Overnight,Mediterranean,6,Rarely,Yoga,Never,Regularly,PhD,Doctor,Middle,3,Yes,No,Relaxing,Classical,Romance,9,5,Monthly,Often,Social Media,7,72,Often,No,No
4692,24,Male,Dallas,Pescatarian,9,Health,Overnight,Western,9,Rarely,Yoga,Socially,Never,PhD,Doctor,Middle,3,No,Yes,Relaxing,Jazz,Comedy,3,4,Monthly,Often,Social Media,24,71,Always,No,No
4693,42,Male,Los Angeles,Vegetarian,19,Religious,In Phases,Asian,7,Daily,Yoga,Regularly,Never,Master's,Teacher,Low,0,No,No,Rarely Travel,Pop,Action,12,8,Weekly,Rarely,Friends,23,85,Often,No,No
4694,43,Female,San Diego,Raw Vegan,15,Environmental,In Phases,Mediterranean,10,Daily,Reading,Socially,Socially,High School,Artist,Middle,4,No,Yes,Rarely Travel,Pop,Action,5,8,Monthly,Rarely,Online Ad,17,65,Always,No,No
4695,32,Female,Houston,Raw Vegan,2,Religious,In Phases,Western,6,Rarely,Hiking,Never,Socially,PhD,Artist,Low,4,Yes,No,Rarely Travel,Pop,Comedy,10,6,Daily,Rarely,Friends,1,97,Always,No,No
4696,30,Other,San Jose,Vegetarian,14,Religious,Gradual,Western,1,Rarely,Music,Regularly,Socially,Bachelor's,Doctor,Low,2,Yes,No,Rarely Travel,Rock,Action,20,6,Weekly,Often,Friends,2,75,Always,No,No
4697,21,Male,San Diego,Pescatarian,6,Religious,Gradual,Western,7,Weekly,Hiking,Socially,Socially,Master's,Entrepreneur,High,5,No,Yes,Cultural,Pop,Action,13,6,Monthly,Rarely,Friends,21,81,Often,No,No
4698,35,Male,San Antonio,Raw Vegan,5,Religious,Overnight,Western,2,Daily,Reading,Never,Never,High School,Engineer,Middle,1,Yes,Yes,Rarely Travel,Rock,Documentary,14,3,Daily,Never,Friends,9,84,Always,Yes,No
4699,43,Male,Houston,Vegan,1,Environmental,In Phases,Mediterranean,8,Daily,Hiking,Socially,Socially,Bachelor's,Artist,Low,3,Yes,Yes,Cultural,Pop,Action,20,10,Monthly,Never,Social Media,6,58,Often,No,No
4700,18,Female,Phoenix,Vegan,8,Health,In Phases,Mediterranean,2,Weekly,Hiking,Socially,Socially,High School,Engineer,High,5,Yes,Yes,Cultural,Rock,Action,11,7,Weekly,Rarely,Online Ad,6,79,Rarely,No,No
4701,27,Male,San Antonio,Vegan,12,Environmental,Overnight,Mediterranean,3,Daily,Hiking,Regularly,Never,High School,Teacher,Middle,0,No,Yes,Cultural,Classical,Comedy,4,2,Monthly,Never,Social Media,1,97,Often,No,No
4702,42,Female,Houston,Vegan,5,Religious,Overnight,Asian,8,Weekly,Hiking,Never,Never,PhD,Entrepreneur,Middle,2,No,Yes,Cultural,Classical,Documentary,10,10,Daily,Often,Friends,17,51,Rarely,Yes,Yes
4703,43,Female,New York,Raw Vegan,2,Environmental,Overnight,Asian,3,Weekly,Yoga,Socially,Never,PhD,Teacher,Low,0,No,No,Relaxing,Pop,Romance,7,7,Weekly,Often,Friends,21,98,Often,No,No
4704,44,Male,Philadelphia,Vegan,1,Religious,Gradual,Indian,5,Rarely,Music,Socially,Socially,PhD,Artist,Low,2,No,No,Cultural,Classical,Romance,5,9,Daily,Often,Social Media,17,79,Rarely,No,No
4705,26,Female,San Diego,Raw Vegan,8,Environmental,In Phases,Western,6,Weekly,Hiking,Socially,Regularly,Bachelor's,Entrepreneur,High,1,No,No,Rarely Travel,Rock,Comedy,15,6,Daily,Often,Social Media,12,100,Often,No,No
4706,45,Female,San Diego,Vegetarian,16,Environmental,Gradual,Asian,2,Weekly,Yoga,Socially,Regularly,PhD,Doctor,High,3,No,Yes,Rarely Travel,Rock,Action,4,6,Monthly,Never,Friends,20,52,Always,No,No
4707,47,Female,Houston,Vegan,18,Ethical,Gradual,Mediterranean,9,Rarely,Music,Socially,Never,Bachelor's,Engineer,High,5,No,No,Adventurous,Classical,Comedy,12,3,Monthly,Never,Social Media,21,68,Always,No,Yes
4708,49,Female,San Diego,Vegetarian,18,Ethical,In Phases,Indian,2,Daily,Reading,Socially,Socially,Master's,Engineer,High,1,Yes,No,Adventurous,Classical,Action,4,1,Monthly,Rarely,Online Ad,17,75,Often,No,No
4709,32,Male,Los Angeles,Raw Vegan,1,Environmental,Gradual,Indian,4,Daily,Yoga,Regularly,Regularly,High School,Teacher,High,5,No,Yes,Cultural,Rock,Documentary,19,9,Monthly,Often,Friends,10,80,Always,No,No
4710,25,Female,San Diego,Vegan,13,Environmental,Overnight,Asian,2,Rarely,Music,Regularly,Socially,Master's,Artist,Middle,1,No,No,Cultural,Pop,Romance,4,4,Monthly,Often,Online Ad,14,100,Always,No,Yes
4711,38,Female,San Diego,Raw Vegan,9,Environmental,In Phases,Indian,5,Rarely,Yoga,Regularly,Regularly,PhD,Artist,Low,1,No,Yes,Rarely Travel,Jazz,Action,15,1,Monthly,Often,Online Ad,1,92,Always,No,No
4712,30,Female,Dallas,Raw Vegan,17,Ethical,In Phases,Indian,6,Daily,Reading,Regularly,Never,Bachelor's,Teacher,Middle,0,No,Yes,Adventurous,Classical,Documentary,15,4,Monthly,Never,Online Ad,1,86,Rarely,No,No
4713,49,Female,San Diego,Pescatarian,8,Ethical,In Phases,Asian,4,Daily,Reading,Regularly,Socially,Master's,Entrepreneur,High,2,No,No,Rarely Travel,Pop,Comedy,14,6,Monthly,Rarely,Online Ad,19,51,Always,No,No
4714,32,Other,San Antonio,Pescatarian,8,Religious,In Phases,Western,7,Rarely,Yoga,Never,Never,PhD,Artist,Low,0,No,No,Rarely Travel,Pop,Documentary,3,8,Weekly,Never,Social Media,21,77,Often,No,No
4715,21,Male,Chicago,Vegetarian,1,Ethical,In Phases,Asian,6,Rarely,Yoga,Never,Never,Master's,Entrepreneur,Low,4,No,No,Relaxing,Jazz,Action,20,5,Weekly,Rarely,Friends,20,83,Always,No,No
4716,50,Female,Houston,Vegetarian,12,Environmental,Gradual,Indian,9,Rarely,Music,Socially,Never,Master's,Teacher,Middle,5,No,No,Adventurous,Classical,Comedy,19,4,Weekly,Never,Social Media,15,74,Often,No,Yes
4717,22,Male,Phoenix,Raw Vegan,16,Environmental,In Phases,Asian,5,Rarely,Hiking,Never,Socially,High School,Doctor,High,5,No,Yes,Cultural,Rock,Romance,14,6,Weekly,Never,Online Ad,17,100,Often,No,Yes
4718,35,Male,Los Angeles,Vegetarian,11,Environmental,Gradual,Western,9,Weekly,Hiking,Regularly,Regularly,Master's,Entrepreneur,High,5,No,No,Relaxing,Jazz,Documentary,8,7,Daily,Often,Online Ad,7,61,Rarely,No,Yes
4719,32,Female,Houston,Raw Vegan,9,Environmental,In Phases,Mediterranean,5,Daily,Hiking,Never,Regularly,High School,Artist,Middle,0,No,No,Adventurous,Jazz,Action,5,3,Daily,Never,Social Media,10,86,Rarely,No,No
4720,37,Female,Houston,Raw Vegan,5,Health,In Phases,Mediterranean,9,Daily,Reading,Never,Regularly,PhD,Doctor,Low,3,No,Yes,Adventurous,Classical,Documentary,7,4,Weekly,Rarely,Online Ad,20,59,Often,No,Yes
4721,32,Male,Houston,Vegetarian,20,Health,Overnight,Western,7,Daily,Yoga,Socially,Regularly,Master's,Engineer,Low,2,Yes,Yes,Cultural,Jazz,Romance,19,4,Weekly,Rarely,Online Ad,18,100,Rarely,No,Yes
4722,43,Female,Los Angeles,Vegetarian,10,Ethical,Gradual,Indian,10,Weekly,Hiking,Never,Regularly,PhD,Engineer,High,4,No,No,Cultural,Pop,Action,4,7,Daily,Often,Social Media,9,60,Rarely,Yes,Yes
4723,18,Female,Philadelphia,Pescatarian,9,Environmental,In Phases,Indian,7,Rarely,Yoga,Never,Regularly,Master's,Doctor,High,2,No,Yes,Relaxing,Jazz,Comedy,16,9,Daily,Often,Online Ad,20,97,Often,Yes,No
4724,23,Male,New York,Vegetarian,13,Ethical,Gradual,Mediterranean,9,Rarely,Music,Socially,Socially,High School,Teacher,Low,4,Yes,No,Cultural,Rock,Documentary,1,5,Daily,Never,Social Media,6,64,Rarely,No,No
4725,39,Female,Philadelphia,Vegetarian,13,Religious,Gradual,Indian,9,Daily,Reading,Socially,Socially,High School,Doctor,Low,3,No,Yes,Adventurous,Jazz,Action,15,6,Monthly,Rarely,Friends,2,93,Always,No,No
4726,27,Male,Houston,Raw Vegan,13,Environmental,In Phases,Indian,7,Daily,Music,Regularly,Never,High School,Artist,Middle,2,No,No,Relaxing,Rock,Comedy,20,2,Daily,Rarely,Social Media,9,89,Always,No,No
4727,36,Male,Philadelphia,Vegetarian,7,Ethical,Overnight,Indian,8,Daily,Yoga,Never,Regularly,Bachelor's,Doctor,Low,2,Yes,No,Rarely Travel,Rock,Documentary,1,9,Weekly,Rarely,Social Media,1,61,Rarely,No,No
4728,29,Female,Philadelphia,Raw Vegan,12,Health,Overnight,Asian,8,Weekly,Music,Regularly,Socially,High School,Doctor,High,5,No,No,Rarely Travel,Jazz,Action,19,8,Daily,Rarely,Friends,4,60,Rarely,No,No
4729,40,Male,San Jose,Vegan,1,Religious,Gradual,Western,1,Weekly,Yoga,Never,Never,Master's,Entrepreneur,Low,4,No,No,Relaxing,Classical,Documentary,5,10,Monthly,Often,Friends,2,93,Rarely,No,No
4730,43,Female,San Diego,Vegan,16,Environmental,Gradual,Indian,9,Daily,Music,Socially,Regularly,PhD,Engineer,Middle,5,No,Yes,Rarely Travel,Pop,Comedy,18,8,Daily,Often,Online Ad,22,58,Rarely,No,No
4731,39,Female,San Jose,Vegetarian,15,Health,Overnight,Indian,4,Weekly,Music,Never,Socially,PhD,Teacher,Middle,2,Yes,Yes,Rarely Travel,Pop,Comedy,3,1,Monthly,Never,Online Ad,17,67,Often,No,No
4732,37,Female,Los Angeles,Vegan,20,Religious,In Phases,Mediterranean,8,Rarely,Yoga,Never,Never,Master's,Engineer,High,3,Yes,No,Relaxing,Jazz,Action,10,5,Weekly,Rarely,Friends,3,67,Always,No,No
4733,38,Male,Houston,Vegetarian,6,Health,Overnight,Indian,3,Weekly,Yoga,Regularly,Regularly,Bachelor's,Teacher,Low,1,No,Yes,Rarely Travel,Pop,Action,14,2,Monthly,Often,Online Ad,5,53,Always,No,Yes
4734,36,Female,Los Angeles,Vegan,2,Environmental,Overnight,Mediterranean,7,Rarely,Hiking,Socially,Regularly,PhD,Teacher,Low,3,No,Yes,Cultural,Classical,Comedy,9,2,Daily,Never,Online Ad,4,69,Rarely,No,Yes
4735,32,Female,Dallas,Raw Vegan,20,Health,Overnight,Asian,7,Weekly,Reading,Socially,Never,Master's,Teacher,High,3,No,No,Cultural,Classical,Documentary,15,8,Monthly,Often,Online Ad,15,57,Always,No,No
